%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM4 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm4_class_release7

@attribute 'Class Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Coupling Between Objects' numeric
@attribute 'Fan In' numeric
@attribute 'Number of Children' numeric
@attribute 'Percentage of Pub Data' numeric
@attribute 'Response for Class' numeric
@attribute 'Weighted Methods' numeric
@attribute 'Defected?(false/true) ' {FALSE,TRUE}

@data
12060,26,2,0.92,2,4,2.27,2,24,59,18,25,9,9,9.09,43,0.11,1.27,0.07,0.14,0.92,0,1,1,0,10,10,FALSE
12073,47,2,0.89,5,10,1.94,5,42,91,37,38,12,5,7.69,75,0.13,1.23,0.07,0.16,0.89,0,4,0,0,16,16,FALSE
12092,26,0,1,0,0,1.58,0,26,41,14,14,5,3,4.17,28,0.24,0.92,0.05,0.22,1,0,8,0,0,8,8,FALSE
12103,89,1,0.88,11,11,1.89,11,78,168,103,80,19,5,14.29,183,0.07,1.43,0.08,0.1,0.88,0,2,0,0,30,30,FALSE
12136,14,0,1,0,0,1.57,0,14,22,9,9,4,3,3.33,18,0.3,0.83,0.05,0.25,1,0,11,0,0,4,4,FALSE
12142,58,1.61,0.58,23,37,3.95,23,34,229,172,180,34,19,50,352,0.02,1.5,0.08,0.03,0.59,5,20,0,0,14,14,FALSE
12159,18,0,1,0,0,2.17,0,18,39,12,12,2,3,9.09,24,0.11,0.73,0.04,0.08,1,0,2,1,0,6,6,FALSE
12169,15,0,1,0,0,1.87,0,15,28,9,9,3,3,4.55,18,0.22,0.77,0.04,0.17,1,0,1,0,0,6,6,FALSE
12178,21,2,0.7,6,2,2.95,1,15,62,25,35,10,9,11.11,60,0.09,1.33,0.07,0.12,0.71,1,441,0,0,4,4,FALSE
12185,13,2,0.92,1,2,3.31,1,12,43,19,17,6,6,9.09,36,0.11,1.09,0.06,0.12,0.92,1,2,0,0,1,1,FALSE
12193,8,2,0.14,6,6,4.62,3,2,37,21,27,7,8,12.5,48,0.08,1.12,0.06,0.09,0.25,0,0,0,0,1,1,FALSE
12196,48,2.13,0.17,30,64,5.21,30,9,250,476,465,81,14,50,941,0.02,2,0.11,0.04,0.19,0,2,0,100,2,2,FALSE
12203,3,1,0.5,1,1,5,1,2,15,11,14,9,7,4.35,25,0.23,1.22,0.07,0.28,0.67,0,0,0,0,1,1,FALSE
12206,41,1.71,0.58,17,29,2.76,17,24,113,195,172,38,16,50,367,0.02,1.5,0.08,0.03,0.59,4,0,0,0,11,11,FALSE
12219,13,0,1,0,0,2.08,0,13,27,11,11,3,3,5.56,22,0.18,0.78,0.04,0.14,1,0,375,0,0,4,4,FALSE
12226,3,0,1,0,0,13,0,3,39,161,33,97,2,1.67,194,0.6,2,0.11,1.2,1,0,0,0,0,0,0,FALSE
12229,33,2.67,0.88,3,8,2.15,3,29,71,31,30,12,8,10,61,0.1,1.3,0.07,0.13,0.88,0,2,0,28.57,10,10,FALSE
12243,62,1.81,0.57,26,29,5.35,16,36,332,385,342,158,24,33.33,727,0.03,2.33,0.13,0.07,0.58,29,0,0,0,11,11,FALSE
12256,39,1.71,0.63,12,12,5.31,7,25,207,235,192,113,20,20,427,0.05,2.2,0.12,0.11,0.64,13,0,0,0,8,8,FALSE
12266,24,1.67,0.65,8,10,4.29,6,16,103,45,74,24,13,12.5,119,0.08,1.62,0.09,0.13,0.67,7,0,224,0,8,8,FALSE
12276,2,0,1,0,0,5,0,2,10,6,3,6,3,1.49,9,0.67,0.95,0.05,0.64,1,1,0,3,0,1,1,FALSE
12279,24,1.5,0.52,10,6,7.42,4,13,178,231,153,122,19,16.67,384,0.06,2.17,0.12,0.13,0.54,6,0,0,0,4,4,FALSE
12285,62,2.09,0.41,29,48,5.9,23,26,366,465,402,177,26,33.33,867,0.03,2.33,0.13,0.07,0.42,18,0,0,0,10,10,FALSE
12297,165,3.37,0.14,82,256,3.52,76,24,580,1190,1057,343,28,50,2247,0.02,2.5,0.14,0.05,0.15,19,0,0,0,10,10,FALSE
12309,64,2.04,0.37,34,47,5.41,23,24,346,464,397,169,30,50,861,0.02,2.5,0.14,0.05,0.38,20,0,0,0,8,8,FALSE
12319,55,2.12,0.41,25,34,5.29,16,23,291,383,331,155,27,33.33,714,0.03,2.33,0.13,0.07,0.42,19,0,0,0,8,8,FALSE
12329,3,2,0.5,1,2,5,1,2,15,3,6,3,5,2.5,9,0.4,0.9,0.05,0.36,0.67,0,0,0,0,1,1,FALSE
12332,18,0,0.65,6,0,5.56,1,12,100,109,78,65,11,9.09,187,0.11,1.91,0.11,0.21,0.67,4,0,0,0,4,4,FALSE
12338,35,1.6,0.38,17,16,6.46,10,14,226,216,159,116,18,16.67,375,0.06,2.17,0.12,0.13,0.4,8,0,0,0,5,5,FALSE
12345,41,1.87,0.32,22,28,6.85,15,14,281,289,224,134,24,25,513,0.04,2.25,0.12,0.09,0.34,11,0,0,0,5,5,FALSE
12352,17,1,0.56,7,3,6.59,3,10,112,129,87,75,14,12.5,216,0.08,2,0.11,0.16,0.59,6,0,0,0,3,3,FALSE
12357,148,2.22,0.29,81,144,4.86,65,43,719,895,881,252,25,50,1776,0.02,2.5,0.14,0.05,0.29,24,0,0,0,12,12,FALSE
12371,128,1.96,0.36,75,110,5.35,56,47,685,793,724,257,25,33.33,1517,0.03,2.33,0.13,0.07,0.37,29,0,0,0,13,13,FALSE
12386,51,2.44,0.38,26,39,5.49,16,20,280,324,290,124,23,33.33,614,0.03,2.33,0.13,0.07,0.39,12,0,0,0,6,6,FALSE
12394,7,2,0.5,3,6,5,3,4,35,19,23,15,11,7.14,42,0.14,1.43,0.08,0.2,0.57,0,0,0,100,1,1,FALSE
12397,62,1.8,0.59,25,27,5.31,15,37,329,346,315,151,23,25,661,0.04,2.25,0.12,0.09,0.6,29,0,0,0,11,11,FALSE
12410,29,1.5,0.54,14,12,5.41,8,16,157,197,155,108,20,20,352,0.05,2.2,0.12,0.11,0.55,13,0,0,0,5,5,FALSE
12417,43,2.07,0.43,22,29,5.44,14,19,234,292,241,120,20,25,533,0.04,2.25,0.12,0.09,0.44,15,0,0,0,6,6,FALSE
12425,52,1.95,0.41,28,37,4.9,19,22,255,325,287,125,24,33.33,612,0.03,2.33,0.13,0.07,0.42,15,0,0,0,6,6,FALSE
12433,143,2.44,0.35,75,127,6.18,52,50,884,1285,1029,453,28,33.33,2314,0.03,2.67,0.15,0.08,0.35,35,0,0,0,14,14,FALSE
12449,25,1.87,0.29,17,28,5.64,15,8,141,164,135,56,15,20,299,0.05,1.8,0.1,0.09,0.32,7,0,0,0,2,2,FALSE
12453,53,1.77,0.58,30,23,5.66,13,31,300,453,352,182,26,33.33,805,0.03,2.33,0.13,0.07,0.58,14,0,0,0,7,7,FALSE
12462,25,2.29,0.38,12,16,6.16,7,10,154,210,161,85,18,25,371,0.04,2,0.11,0.08,0.4,6,0,0,0,3,3,FALSE
12467,34,2.08,0.33,19,27,7.12,13,12,242,331,261,127,21,25,592,0.04,2.25,0.12,0.09,0.35,12,0,0,0,4,4,FALSE
12473,7,1.33,0.5,3,4,3.71,3,4,26,19,21,15,7,4.35,40,0.23,1.35,0.08,0.31,0.57,3,0,0,0,1,1,FALSE
12476,83,1.86,0.49,39,52,5.46,28,41,453,472,436,182,22,25,908,0.04,2.25,0.12,0.09,0.49,18,0,0,0,14,14,FALSE
12492,71,2.22,0.4,35,51,4.8,23,29,341,391,326,156,24,33.33,717,0.03,2.33,0.13,0.07,0.41,18,0,0,0,10,10,FALSE
12504,57,2.05,0.43,28,41,4.53,20,25,258,280,241,123,25,25,521,0.04,2.25,0.12,0.09,0.44,15,0,0,0,8,8,FALSE
12514,56,1.91,0.44,28,42,4.38,22,25,245,297,246,124,24,33.33,543,0.03,2.33,0.13,0.07,0.45,8,0,0,0,8,8,FALSE
12524,81,1.84,0.51,36,46,5.42,25,42,439,456,424,182,21,25,880,0.04,2.25,0.12,0.09,0.52,20,0,0,0,14,14,FALSE
12540,77,2.19,0.41,38,57,4.74,26,32,365,429,356,171,24,33.33,785,0.03,2.33,0.13,0.07,0.42,21,0,0,0,11,11,FALSE
12553,62,2.05,0.44,30,45,4.71,22,28,292,312,265,139,25,25,577,0.04,2.25,0.12,0.09,0.45,18,0,0,0,9,9,FALSE
12564,57,1.91,0.43,29,44,4.49,23,25,256,310,258,132,24,25,568,0.04,2.25,0.12,0.09,0.44,10,0,0,0,8,8,FALSE
12574,17,1.33,0.62,6,4,4.76,3,11,81,75,58,49,14,11.11,133,0.09,1.78,0.1,0.16,0.65,4,0,0,0,3,3,FALSE
12579,17,1.33,0.62,6,4,4.76,3,11,81,75,58,49,14,11.11,133,0.09,1.78,0.1,0.16,0.65,4,0,0,0,3,3,FALSE
12584,17,1.33,0.62,6,4,4.82,3,11,82,75,58,49,14,11.11,133,0.09,1.78,0.1,0.16,0.65,4,0,0,0,3,3,FALSE
12589,17,1.33,0.62,6,4,4.82,3,11,82,75,58,49,14,11.11,133,0.09,1.78,0.1,0.16,0.65,4,0,0,0,3,3,FALSE
12594,59,2.17,0.43,28,39,5.12,18,26,302,415,350,182,22,25,765,0.04,2.25,0.12,0.09,0.44,21,0,0,0,7,7,FALSE
12603,40,2.25,0.51,16,18,5.95,8,21,238,321,259,161,21,20,580,0.05,2.2,0.12,0.11,0.52,16,0,0,0,6,6,FALSE
12611,26,2,0.52,10,12,4.81,6,14,125,151,125,94,20,16.67,276,0.06,2,0.11,0.12,0.54,9,0,0,0,4,4,FALSE
12617,59,2.17,0.43,28,39,5.17,18,26,305,418,352,180,22,25,770,0.04,2.25,0.12,0.09,0.44,21,0,0,0,7,7,FALSE
12626,40,2.25,0.51,16,18,6.38,8,21,255,350,295,164,21,25,645,0.04,2.25,0.12,0.09,0.52,17,0,0,0,6,6,FALSE
12634,25,1.6,0.58,9,8,4.64,5,15,116,148,129,90,18,14.29,277,0.07,2,0.11,0.14,0.6,9,0,0,0,4,4,FALSE
12640,130,2.22,0.49,76,91,5.51,41,64,716,1236,1014,401,27,50,2250,0.02,2.5,0.14,0.05,0.49,33,0,0,0,14,14,FALSE
12656,50,1.5,0.59,28,21,5.56,14,30,278,493,409,172,20,33.33,902,0.03,2.33,0.13,0.07,0.6,11,0,0,0,7,7,FALSE
12665,15,0,0.64,5,0,7.27,1,10,109,131,103,77,11,9.09,234,0.11,1.91,0.11,0.21,0.67,5,0,0,0,3,3,FALSE
12670,31,1.89,0.5,14,17,4.94,9,16,153,207,173,101,21,20,380,0.05,2,0.11,0.1,0.52,13,0,0,0,5,5,FALSE
12677,25,1.67,0.46,13,15,7.16,9,12,179,241,181,107,18,20,422,0.05,2,0.11,0.1,0.48,10,0,0,0,4,4,FALSE
12683,45,1.44,0.8,9,13,4.02,9,36,181,155,173,66,11,12.5,328,0.08,1.88,0.1,0.15,0.8,11,0,7,0,16,16,FALSE
12701,42,2.12,0.54,15,17,4.81,8,23,202,282,195,154,21,20,477,0.05,2.2,0.12,0.11,0.55,16,0,0,33.33,4,4,FALSE
12707,34,1.67,0.55,15,15,4.76,9,19,162,223,169,122,22,20,392,0.05,2.2,0.12,0.11,0.56,15,0,0,0,4,4,FALSE
12713,57,2.44,0.43,25,39,5.23,16,25,298,393,318,169,20,25,711,0.04,2.25,0.12,0.09,0.44,25,0,0,33.33,5,5,FALSE
12720,37,1.9,0.5,17,19,5.11,10,19,189,249,193,126,22,20,442,0.05,2.2,0.12,0.11,0.51,18,0,0,0,4,4,FALSE
12726,45,2.21,0.43,20,31,4.98,14,20,224,301,235,129,24,25,536,0.04,2.25,0.12,0.09,0.44,18,0,0,40,4,4,FALSE
12732,43,2.11,0.52,16,19,4.88,9,23,210,286,198,154,21,20,484,0.05,2.2,0.12,0.11,0.53,16,0,0,66.67,4,4,FALSE
12738,36,1.7,0.54,16,17,4.67,10,20,168,229,174,123,22,20,403,0.05,2.2,0.12,0.11,0.56,15,0,0,50,4,4,FALSE
12744,56,2.07,0.44,28,31,6.66,15,25,373,426,356,180,21,25,782,0.04,2.25,0.12,0.09,0.45,15,0,0,0,7,7,FALSE
12753,32,2.4,0.52,13,12,6.31,5,17,202,251,193,130,18,16.67,444,0.06,2.17,0.12,0.13,0.53,12,0,0,16.67,4,4,FALSE
12759,32,2.5,0.61,10,10,5.66,4,20,181,233,189,132,18,16.67,422,0.06,2.17,0.12,0.13,0.62,13,0,0,0,4,4,FALSE
12765,25,2,0.54,10,8,5.6,4,14,140,157,129,75,18,20,286,0.05,2,0.11,0.1,0.56,15,0,0,0,5,5,FALSE
12772,46,2.08,0.49,21,27,5.72,13,23,263,296,247,131,19,20,543,0.05,2.2,0.12,0.11,0.5,17,0,0,0,7,7,FALSE
12781,52,2.07,0.49,24,31,6.04,15,26,314,337,280,144,19,25,617,0.04,2.25,0.12,0.09,0.5,18,0,0,0,8,8,FALSE
12791,151,4.32,0.15,54,173,4.21,40,23,635,1204,809,280,26,50,2013,0.02,2.5,0.14,0.05,0.15,12,0,0,0,7,7,FALSE
12800,10,0,0.78,2,0,5.9,0,8,59,93,60,53,8,7.14,153,0.14,1.78,0.1,0.25,0.8,4,0,0,0,2,2,FALSE
12804,148,1.56,0.36,98,70,5.08,45,54,752,958,844,219,26,50,1802,0.02,2.5,0.14,0.05,0.36,40,0,0,60,17,17,FALSE
