%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM1 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm1_class_release4

@attribute 'Class Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Coupling Between Objects' numeric
@attribute 'Fan In' numeric
@attribute 'Number of Children' numeric
@attribute 'Percentage of Pub Data' numeric
@attribute 'Response for Class' numeric
@attribute 'Weighted Methods' numeric
@attribute 'Defected?(false/true) ' {FALSE,TRUE}

@data
696,27,2,0.81,5,4,2.59,2,22,70,51,47,38,14,9.09,98,0.11,1.73,0.1,0.19,0.81,0,0,8,50,9,9,FALSE
708,99,1.1,0.9,10,11,2.74,10,89,271,142,147,36,9,16.67,289,0.06,1.67,0.09,0.1,0.9,3,0,0,0,43,43,FALSE
753,353,1.64,0.55,155,149,3.13,91,196,1105,1089,952,204,22,50,2041,0.02,2.5,0.14,0.05,0.56,7,0,0,2.04,72,72,FALSE
828,407,2.36,0.46,192,359,6.49,152,189,2642,3054,2766,396,28,100,5820,0.01,3,0.17,0.03,0.46,64,0,0,6.67,82,82,FALSE
913,32,2.33,0.68,9,7,2.22,3,22,71,87,95,43,14,14.29,182,0.07,1.71,0.1,0.12,0.69,0,1,0,20,6,6,FALSE
921,26,1.5,0.8,5,6,2.35,4,21,61,49,50,32,10,7.69,99,0.13,1.61,0.09,0.21,0.81,1,0,0,33.33,9,9,FALSE
933,430,2.26,0.4,201,362,5.23,160,174,2249,1712,1736,443,30,50,3448,0.02,2.5,0.14,0.05,0.4,52,0,0,0,75,75,FALSE
1011,88,2,0.45,48,72,6.25,36,40,550,346,378,77,14,33.33,724,0.03,2,0.11,0.06,0.45,22,0,0,12.5,15,15,FALSE
1028,31,2,0.63,11,16,3.65,8,20,113,47,64,20,12,14.29,111,0.07,1.57,0.09,0.11,0.65,2,0,0,12.5,6,6,FALSE
1036,88,3,0.29,43,96,4.74,32,26,417,465,403,121,16,33.33,868,0.03,2,0.11,0.06,0.3,35,0,0,0,12,12,FALSE
1050,110,2.03,0.23,71,132,7.53,65,26,828,708,581,229,22,33.33,1289,0.03,2.33,0.13,0.07,0.24,20,0,0,12.5,9,9,FALSE
1061,61,3.5,0.32,28,56,5.21,16,20,318,348,315,121,20,33.33,663,0.03,2,0.11,0.06,0.33,30,0,0,0,10,10,FALSE
1074,8,0,1,0,0,2.12,0,8,17,4,1,3,1,0.67,5,1.5,0.6,0.03,0.9,1,0,2,0,0,0,0,FALSE
1079,105,0,1,0,0,1.54,0,105,162,68,67,21,3,4.76,135,0.21,1.38,0.08,0.29,1,2,213,2,0,35,35,FALSE
1123,11,0,1,0,0,2.45,0,11,27,4,2,3,2,1.33,6,0.75,0.69,0.04,0.52,1,0,1,0,0,2,2,FALSE
1129,4,0,1,0,0,2.5,0,4,10,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,FALSE
1134,14,0,0.92,1,0,2.36,0,13,33,28,24,21,7,4.76,52,0.21,1.43,0.08,0.3,0.93,0,0,9,100,3,3,FALSE
1139,14,0,0.85,2,0,4.29,0,12,60,27,25,21,7,4.55,52,0.22,1.46,0.08,0.32,0.86,0,0,9,100,4,4,FALSE
1520,2,0,1,0,0,5,0,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE
1147,130,0,0.69,40,0,3.46,0,90,450,223,233,113,6,5.88,456,0.17,2.06,0.11,0.35,0.69,5,0,0,0,42,42,FALSE
1192,33,0,0.84,5,0,4.21,0,28,139,111,82,67,5,4.17,193,0.24,1.88,0.1,0.45,0.85,16,0,0,0,6,6,FALSE
1201,40,0,0.82,7,0,4.85,0,33,194,151,98,59,7,9.09,249,0.11,1.82,0.1,0.2,0.82,15,0,0,0,9,9,FALSE
1213,26,2,0.76,6,4,5.04,2,20,131,63,50,27,7,8.33,113,0.12,1.5,0.08,0.18,0.77,4,0,0,0,7,7,FALSE
1223,76,2.21,0.44,39,62,14.39,28,34,1094,1349,848,352,17,33.33,2197,0.03,2.67,0.15,0.08,0.45,70,0,0,0,12,12,FALSE
1238,89,1.5,0.74,23,3,8.07,2,66,718,596,383,257,11,12.5,979,0.08,2.38,0.13,0.19,0.74,34,0,0,0,24,24,FALSE
1265,20,0,0.79,4,0,6.4,0,16,128,77,57,40,6,5.88,134,0.17,1.65,0.09,0.28,0.8,9,0,0,0,5,5,FALSE
1273,20,2,0.68,6,6,38.85,3,14,777,930,478,327,11,16.67,1408,0.06,2.5,0.14,0.15,0.7,68,0,0,0,5,5,FALSE
1282,4,0,1,0,0,3,0,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,FALSE
1286,56,0,0.73,15,0,2.48,0,41,139,40,54,15,5,6.67,94,0.15,1.33,0.07,0.2,0.73,0,0,0,0,16,16,FALSE
1304,325,2,0.51,158,154,3.57,77,167,1160,744,663,159,8,20,1407,0.05,2.2,0.12,0.11,0.51,7,0,0,0,82,82,FALSE
1388,86,1.82,0.49,43,20,14.03,11,43,1207,1374,782,413,18,33.33,2156,0.03,2.67,0.15,0.08,0.5,114,0,0,0,20,20,FALSE
1410,10,2,0.56,4,2,4.5,1,6,45,26,27,19,11,7.69,53,0.13,1.46,0.08,0.19,0.6,0,0,0,0,2,2,FALSE
1414,60,2,0.54,27,12,18.22,6,33,1093,1137,617,355,15,25,1754,0.04,2.5,0.14,0.1,0.55,88,0,0,0,15,15,FALSE
1431,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1433,212,1.8,0.57,91,9,3.36,5,121,712,456,394,182,14,16.67,850,0.06,2.33,0.13,0.14,0.57,20,0,0,0,46,46,FALSE
1481,57,0,0.77,13,0,8.61,0,44,491,363,328,119,9,14.29,691,0.07,2.14,0.12,0.15,0.77,19,0,0,0,12,12,FALSE
1497,6,0,0.8,1,0,5,0,5,30,27,17,18,5,3.7,44,0.27,1.37,0.08,0.37,0.83,6,0,0,0,2,2,FALSE
1501,6,0,0.8,1,0,5,0,5,30,27,17,18,5,3.7,44,0.27,1.37,0.08,0.37,0.83,6,0,0,0,2,2,FALSE
1505,26,1.3,0.52,12,13,3.88,10,14,101,107,82,60,10,9.09,189,0.11,1.82,0.1,0.2,0.54,11,0,0,0,3,3,FALSE
1510,16,2,0.47,8,10,8.12,5,8,130,171,139,86,13,12.5,310,0.08,2,0.11,0.16,0.5,16,0,0,0,3,3,FALSE
1515,19,2,0.72,5,6,4.53,3,14,86,88,57,53,10,8.33,145,0.12,1.83,0.1,0.22,0.74,11,0,0,0,3,3,FALSE
1524,141,0,1,0,0,1.5,0,141,211,85,85,29,3,4.35,170,0.23,1.52,0.08,0.35,1,2,93,0,0,56,56,FALSE
1582,11,0,1,0,0,1.91,0,11,21,7,7,3,3,3.45,14,0.29,0.79,0.04,0.23,1,0,5,0,0,4,4,FALSE
1588,16,0,1,0,0,1.94,0,16,31,10,10,4,3,3.7,20,0.27,0.85,0.05,0.23,1,0,36,0,0,6,6,FALSE
1596,31,0,1,0,0,1.94,0,31,60,19,19,7,3,4,38,0.25,1,0.06,0.25,1,3,1,0,0,12,12,FALSE
1610,41,0,1,0,0,1.8,0,41,74,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,2,3,0,0,16,16,FALSE
2342,31,0,1,0,0,1.71,0,31,53,19,19,7,3,4,38,0.25,1,0.06,0.25,1,0,26,0,0,12,12,FALSE
2356,35,0,1,0,0,1.6,0,35,56,23,23,9,3,3.85,46,0.26,1.08,0.06,0.28,1,0,5,0,36.36,12,12,FALSE
2370,63,0,1,0,0,1.68,0,63,106,37,37,13,3,4.35,74,0.23,1.22,0.07,0.28,1,0,32,0,0,24,24,FALSE
2396,66,0,1,0,0,1.24,0,66,82,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,4,17,0,0,16,16,FALSE
2414,93,2,0.99,1,2,1.69,1,92,157,55,56,22,5,6.25,111,0.16,1.44,0.08,0.23,0.99,10,95,4,10.53,33,33,FALSE
2449,56,0,1,0,0,1.52,0,56,85,34,34,12,3,4.17,68,0.24,1.17,0.06,0.28,1,2,27,0,0,22,22,FALSE
2473,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,0,30,0,0,10,10,FALSE
2485,37,0,1,0,0,1.84,0,37,68,22,22,7,3,4.76,44,0.21,1,0.06,0.21,1,1,14,0,0,15,15,FALSE
2502,51,0,1,0,0,1.61,0,51,82,31,31,11,3,4.17,62,0.24,1.17,0.06,0.28,1,2,2,0,0,20,20,FALSE
2524,126,0,1,0,0,1.63,0,126,205,76,76,26,3,4.35,152,0.23,1.48,0.08,0.34,1,2,6,0,0,50,50,FALSE
2576,3,0,1,0,0,5,0,3,15,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
2579,3,0,1,0,0,4.33,0,3,13,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
2582,86,0,1,0,0,1.84,0,86,158,52,52,18,3,4.35,104,0.23,1.3,0.07,0.3,1,0,27,0,0,34,34,FALSE
2618,16,0,1,0,0,2.25,0,16,36,10,10,4,3,3.7,20,0.27,0.85,0.05,0.23,1,1,1,0,0,6,6,FALSE
2626,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,4,0,0,0,10,10,FALSE
2638,11,0,1,0,0,2,0,11,22,7,7,3,3,3.45,14,0.29,0.79,0.04,0.23,1,2,10,0,0,4,4,FALSE
2644,7,0,1,0,0,2,0,7,14,3,1,3,1,0.5,4,2,0.6,0.03,1.2,1,0,7,0,0,0,0,FALSE
2648,18,0,1,0,0,1.83,0,18,33,11,11,3,3,5.56,22,0.18,0.78,0.04,0.14,1,0,108,2,0,4,4,FALSE
2656,91,0,1,0,0,1.82,0,91,166,55,55,19,3,4.35,110,0.23,1.35,0.08,0.31,1,10,106,0,0,36,36,FALSE
2694,21,0,1,0,0,2.1,0,21,44,13,13,5,3,3.85,26,0.26,0.89,0.05,0.23,1,0,22,0,0,8,8,FALSE
2704,16,0,1,0,0,2.19,0,16,35,11,11,3,3,5.56,22,0.18,0.78,0.04,0.14,1,0,31,0,0,4,4,FALSE
2712,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,4,2,0,0,10,10,FALSE
2724,70,0,1,0,0,1.1,0,70,77,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,4,55,0,0,16,16,FALSE
2742,3,0,1,0,0,3.67,0,3,11,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
2745,3,0,1,0,0,3.33,0,3,10,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
2748,222,0,1,0,0,2.01,0,222,447,133,133,47,3,4.17,266,0.24,1.71,0.1,0.41,1,30,229,8,14.58,85,85,FALSE
2835,136,0,1,0,0,1.61,0,136,219,87,87,29,3,4.55,174,0.22,1.5,0.08,0.33,1,0,20,0,0,54,54,FALSE
2891,112,0,1,0,0,1.68,0,112,188,73,73,16,3,6.67,146,0.15,1.27,0.07,0.19,1,0,14,0,0,48,48,FALSE
2941,21,0,1,0,0,1.95,0,21,41,13,13,5,3,3.85,26,0.26,0.89,0.05,0.23,1,0,0,0,0,8,8,FALSE
2951,93,0,1,0,0,1.62,0,93,151,55,55,19,3,4.35,110,0.23,1.35,0.08,0.31,1,1,33,0,0,36,36,FALSE
2989,111,0,1,0,0,1.83,0,111,203,66,66,23,3,4.35,132,0.23,1.44,0.08,0.33,1,0,2,0,0,44,44,FALSE
3035,11,0,1,0,0,2.09,0,11,23,7,7,3,3,3.45,14,0.29,0.79,0.04,0.23,1,0,39,0,0,4,4,FALSE
3041,41,0,1,0,0,1.56,0,41,64,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,0,3,0,0,16,16,FALSE
3059,23,0,1,0,0,1.83,0,23,42,13,13,5,3,3.85,26,0.26,0.89,0.05,0.23,1,0,33,0,0,8,8,FALSE
3069,63,0,1,0,0,1.75,0,63,110,42,45,17,4,5,87,0.2,1.3,0.07,0.26,1,0,110,0,0,25,25,FALSE
3145,37,0,1,0,0,1.41,0,37,52,15,15,5,3,4.55,30,0.22,0.91,0.05,0.2,1,2,204,0,0,8,8,FALSE
3157,16,0,1,0,0,2,0,16,32,10,10,4,3,3.7,20,0.27,0.85,0.05,0.23,1,0,4,0,0,6,6,FALSE
3165,21,0,1,0,0,1.95,0,21,41,13,13,5,3,3.85,26,0.26,0.89,0.05,0.23,1,0,13,0,0,8,8,FALSE
1629,136,0,1,0,0,1.5,0,136,204,82,82,28,3,4.35,164,0.23,1.48,0.08,0.34,1,2,0,0,0,54,54,FALSE
1685,16,0,1,0,0,1.94,0,16,31,10,10,4,3,3.7,20,0.27,0.85,0.05,0.23,1,0,0,0,0,6,6,FALSE
1693,31,0,1,0,0,1.94,0,31,60,19,19,7,3,4,38,0.25,1,0.06,0.25,1,3,0,0,0,12,12,FALSE
1707,11,0,1,0,0,2.09,0,11,23,7,7,3,3,3.45,14,0.29,0.79,0.04,0.23,1,0,0,0,0,4,4,FALSE
1713,61,0,1,0,0,1.74,0,61,106,37,37,13,3,4.35,74,0.23,1.22,0.07,0.28,1,0,0,0,0,24,24,FALSE
1739,41,0,1,0,0,2,0,41,82,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,4,0,0,0,16,16,FALSE
1757,66,0,1,0,0,1.88,0,66,124,40,40,14,3,4.35,80,0.23,1.22,0.07,0.28,1,8,0,0,0,26,26,FALSE
1785,56,0,1,0,0,1.52,0,56,85,34,34,12,3,4.17,68,0.24,1.17,0.06,0.28,1,2,0,0,0,22,22,FALSE
1809,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,0,0,0,0,10,10,FALSE
1821,37,0,1,0,0,1.84,0,37,68,22,22,7,3,4.76,44,0.21,1,0.06,0.21,1,1,0,0,0,15,15,FALSE
1838,3,0,1,0,0,5,0,3,15,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
1841,3,0,1,0,0,4.33,0,3,13,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
1844,86,0,1,0,0,1.84,0,86,158,52,52,18,3,4.35,104,0.23,1.3,0.07,0.3,1,0,0,0,0,34,34,FALSE
1880,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,4,0,0,0,10,10,FALSE
1892,11,0,1,0,0,2,0,11,22,7,7,3,3,3.45,14,0.29,0.79,0.04,0.23,1,2,0,0,0,4,4,FALSE
1898,5,0,1,0,0,2.8,0,5,14,3,1,3,1,0.5,4,2,0.6,0.03,1.2,1,0,0,0,0,0,0,FALSE
1902,15,0,1,0,0,2.2,0,15,33,11,11,3,3,5.56,22,0.18,0.78,0.04,0.14,1,0,0,0,0,4,4,FALSE
1910,91,0,1,0,0,1.82,0,91,166,55,55,19,3,4.35,110,0.23,1.35,0.08,0.31,1,10,0,0,0,36,36,FALSE
1948,21,0,1,0,0,2.1,0,21,44,13,13,5,3,3.85,26,0.26,0.89,0.05,0.23,1,0,0,0,0,8,8,FALSE
1958,15,0,1,0,0,2.33,0,15,35,11,11,3,3,5.56,22,0.18,0.78,0.04,0.14,1,0,0,0,0,4,4,FALSE
1966,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,4,0,0,0,10,10,FALSE
1978,41,0,1,0,0,1.88,0,41,77,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,4,0,0,0,16,16,FALSE
1996,3,0,1,0,0,3.67,0,3,11,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
1999,3,0,1,0,0,3.33,0,3,10,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
2002,193,0,1,0,0,1.78,0,193,344,118,118,42,3,4.17,236,0.24,1.67,0.09,0.4,1,26,0,0,16.28,75,75,FALSE
2079,136,0,1,0,0,1.61,0,136,219,87,87,29,3,4.55,174,0.22,1.5,0.08,0.33,1,0,0,0,0,54,54,FALSE
2135,112,0,1,0,0,1.68,0,112,188,73,73,16,3,6.67,146,0.15,1.27,0.07,0.19,1,0,0,0,0,48,48,FALSE
