%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM11 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm11_file_release9

@attribute 'File Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Defected?(false/true) ' {FALSE,TRUE}

@data
24997,21,1,0.65,7,7,4.48,7,14,94,79,78,34,7,8.33,157,0.12,1.58,0.09,0.19,0.67,FALSE
25006,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,FALSE
25009,0,0,1,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,FALSE
25011,85,1.54,0.37,49,37,10.15,24,32,863,708,492,217,21,33.33,1200,0.03,2.33,0.13,0.07,0.38,FALSE
25028,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,FALSE
25031,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,FALSE
25033,112,1.65,0.26,72,71,7.73,43,30,866,756,618,179,22,50,1374,0.02,2.5,0.14,0.05,0.27,FALSE
25049,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,FALSE
25052,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,FALSE
25054,21,1,0.65,7,3,6.71,3,14,141,67,52,34,10,10,119,0.1,1.6,0.09,0.16,0.67,FALSE
25062,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,FALSE
25065,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,FALSE
25067,86,1.37,0.31,59,59,7.6,43,27,654,663,465,124,14,33.33,1128,0.03,2,0.11,0.06,0.31,FALSE
25081,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,FALSE
25084,44,1,0.93,3,1,2.45,1,41,108,53,48,31,10,8.33,101,0.12,1.58,0.09,0.19,0.93,FALSE
25101,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,FALSE
25103,36,1.45,0.51,17,16,6.28,11,19,226,151,120,56,11,14.29,271,0.07,1.86,0.1,0.13,0.53,FALSE
25113,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,FALSE
25116,5,0,1,0,0,3.8,0,5,19,2,2,2,2,1,4,1,0.6,0.03,0.6,1,FALSE
25120,4,0,1,0,0,3.5,0,4,14,1,0,1,0,0,1,0,0,0,0,1,FALSE
25124,52,2,0.76,12,6,3.42,3,40,178,60,87,24,11,14.29,147,0.07,1.57,0.09,0.11,0.77,FALSE
25145,4,0,1,0,0,3.75,0,4,15,1,0,1,0,0,1,0,0,0,0,1,FALSE
25149,5,0,1,0,0,3.2,0,5,16,3,3,2,2,1.49,6,0.67,0.6,0.03,0.4,1,FALSE
25153,4,0,1,0,0,4,0,4,16,1,0,1,0,0,1,0,0,0,0,1,FALSE
25157,5,0,1,0,0,3.2,0,5,16,2,2,1,2,2,4,0.5,0.48,0.03,0.24,1,FALSE
25161,9,0,1,0,0,3.44,0,9,31,7,5,4,3,2.63,12,0.38,0.84,0.05,0.32,1,FALSE
25167,4,0,1,0,0,4,0,4,16,1,0,1,0,0,1,0,0,0,0,1,FALSE
25171,15,2,0.64,4,8,3.47,4,10,52,30,36,12,14,16.67,66,0.06,1.33,0.07,0.08,0.67,FALSE
25177,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,FALSE
25180,10,0,0.56,4,0,8.5,0,6,85,20,20,14,7,5,40,0.2,1.3,0.07,0.26,0.6,FALSE
25184,13,0,0.92,1,0,11.92,0,12,155,197,27,136,5,3.57,224,0.28,2.14,0.12,0.6,0.92,FALSE
25192,32,0,1,0,0,3.88,0,32,124,26,24,12,5,5.56,50,0.18,1.22,0.07,0.22,1,FALSE
25209,4,0,1,0,0,4.5,0,4,18,1,2,1,2,1,3,1,0.48,0.03,0.48,1,FALSE
25213,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,FALSE
25215,16,2,0.87,2,4,2.44,2,14,39,12,11,9,6,4,23,0.25,1.16,0.06,0.29,0.88,FALSE
25224,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,FALSE
25227,69,1.6,0.16,48,72,2.74,45,12,189,685,286,314,18,20,971,0.05,2.6,0.14,0.13,0.17,FALSE
25234,41,1.88,0.4,19,32,6.02,17,17,247,283,207,123,13,14.29,490,0.07,2.14,0.12,0.15,0.41,FALSE
25242,48,2,0.21,30,54,5.67,27,11,272,209,166,92,22,25,375,0.04,2,0.11,0.08,0.23,FALSE
25248,19,2,0.72,5,6,5.68,3,14,108,62,49,36,9,7.69,111,0.13,1.61,0.09,0.21,0.74,FALSE
25255,24,1.5,0.52,11,12,6.88,8,13,165,132,110,72,14,12.5,242,0.08,1.88,0.1,0.15,0.54,FALSE
25261,17,2,0.81,3,2,5.82,1,14,99,39,34,26,9,6.67,73,0.15,1.53,0.08,0.23,0.82,FALSE
25268,19,2,0.72,5,6,5.79,3,14,110,74,55,38,9,9.09,129,0.11,1.64,0.09,0.18,0.74,FALSE
25275,25,2.17,0.58,9,13,5.92,6,15,148,83,70,48,15,12.5,153,0.08,1.75,0.1,0.14,0.6,FALSE
25282,17,2,0.81,3,2,5.47,1,14,93,39,34,26,9,6.67,73,0.15,1.53,0.08,0.23,0.82,FALSE
25289,22,2,0.67,7,8,5.41,4,15,119,70,57,43,13,11.11,127,0.09,1.78,0.1,0.16,0.68,FALSE
25296,19,2,0.72,5,6,5.74,3,14,109,68,52,36,9,8.33,120,0.12,1.67,0.09,0.2,0.74,FALSE
25303,17,2,0.81,3,2,5.35,1,14,91,35,32,23,9,6.67,67,0.15,1.53,0.08,0.23,0.82,FALSE
25310,22,2,0.67,7,8,5.45,4,15,120,72,59,43,13,11.11,131,0.09,1.78,0.1,0.16,0.68,FALSE
25317,18,2,0.82,3,2,5.39,1,15,97,39,34,26,9,6.67,73,0.15,1.53,0.08,0.23,0.83,FALSE
25324,19,2,0.72,5,6,5.84,3,14,111,74,55,38,9,9.09,129,0.11,1.64,0.09,0.18,0.74,FALSE
25331,23,1.8,0.64,8,9,6.87,5,15,158,80,66,47,13,11.11,146,0.09,1.78,0.1,0.16,0.65,FALSE
25338,19,2,0.72,5,6,5.68,3,14,108,60,49,34,9,7.69,109,0.13,1.61,0.09,0.21,0.74,FALSE
25345,17,2,0.81,3,2,5.94,1,14,101,52,39,30,9,7.69,91,0.13,1.61,0.09,0.21,0.82,FALSE
25354,23,2.88,0.36,9,23,4.22,8,9,97,84,56,43,14,14.29,140,0.07,1.71,0.1,0.12,0.39,FALSE
25359,14,2.33,0.62,4,7,5.43,3,9,76,58,28,36,10,8.33,86,0.12,1.67,0.09,0.2,0.64,FALSE
25364,50,2.65,0.16,26,61,3.92,23,9,196,195,146,76,15,20,341,0.05,2,0.11,0.1,0.18,FALSE
25369,44,2.6,0.19,22,52,3.89,20,9,171,168,125,67,15,20,293,0.05,2,0.11,0.1,0.2,FALSE
25374,18,2,0.76,4,4,5.56,2,14,100,41,33,26,10,7.69,74,0.13,1.54,0.09,0.2,0.78,FALSE
25381,84,1.55,0.24,58,79,5.11,51,21,429,495,435,139,22,33.33,930,0.03,2.33,0.13,0.07,0.25,FALSE
