%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM2 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm2_class_release1

@attribute 'Class Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Coupling Between Objects' numeric
@attribute 'Fan In' numeric
@attribute 'Number of Children' numeric
@attribute 'Percentage of Pub Data' numeric
@attribute 'Response for Class' numeric
@attribute 'Weighted Methods' numeric
@attribute 'Defected?(false/true) ' {FALSE,TRUE}

@data
536,29,1.4,0.71,11,7,4.52,5,21,131,64,63,34,14,12.5,127,0.08,1.62,0.09,0.13,0.72,0,0,0,0,8,8,FALSE
547,24,1,0.57,12,4,5.29,4,14,127,57,65,23,13,16.67,122,0.06,1.5,0.08,0.09,0.58,0,0,0,0,6,6,FALSE
555,48,1.44,0.49,27,26,5.62,18,24,270,139,157,66,19,20,296,0.05,2,0.11,0.1,0.5,1,0,0,0,10,10,FALSE
567,37,2.17,0.61,15,13,4.11,6,23,152,125,115,45,16,25,240,0.04,1.75,0.1,0.07,0.62,0,0,0,100,7,7,FALSE
577,202,2.47,0.46,90,146,4.99,59,94,1007,1135,795,286,22,50,1930,0.02,2.5,0.14,0.05,0.47,0,0,0,0,34,34,FALSE
614,122,2.42,0.67,34,58,4.68,24,82,571,484,399,195,22,25,883,0.04,2.25,0.12,0.09,0.67,0,0,0,3.03,21,21,FALSE
638,103,2.11,0.47,49,93,4.33,44,49,446,341,312,125,23,33.33,653,0.03,2.33,0.13,0.07,0.48,0,0,0,0,23,23,FALSE
663,94,2.28,0.45,44,89,4.15,39,43,390,294,277,110,22,33.33,571,0.03,2,0.11,0.06,0.46,0,0,0,0,20,20,FALSE
685,144,2.52,0.41,67,111,4.47,44,60,643,759,541,181,21,50,1300,0.02,2.5,0.14,0.05,0.42,0,0,0,0,25,25,FALSE
713,273,2.23,0.47,143,147,3.59,66,129,981,847,908,310,27,33.33,1755,0.03,2.67,0.15,0.08,0.47,0,0,0,100,52,52,FALSE
767,75,1.21,0.58,34,29,3.29,24,44,247,235,173,114,19,20,408,0.05,2.2,0.12,0.11,0.59,0,0,0,57.69,6,6,FALSE
776,24,0.5,0.87,8,1,5.33,2,21,128,67,55,35,13,12.5,122,0.08,1.62,0.09,0.13,0.88,0,0,0,0,8,8,FALSE
818,40,1.57,0.79,16,11,5.02,7,32,201,126,100,67,16,14.29,226,0.07,1.86,0.1,0.13,0.8,0,0,0,0,12,12,FALSE
832,62,2.41,0.49,25,41,4.11,17,31,255,191,170,80,17,20,361,0.05,2,0.11,0.1,0.5,0,0,0,0,12,12,FALSE
846,24,0.5,0.87,8,1,5.96,2,21,143,78,63,40,13,12.5,141,0.08,1.75,0.1,0.14,0.88,0,0,0,0,8,8,FALSE
856,10,0,1,0,0,2.9,0,10,29,4,3,2,1,1,7,1,0.48,0.03,0.48,1,0,0,0,0,4,4,FALSE
901,9,0,0.88,1,0,3.11,0,8,28,9,8,7,5,3.23,17,0.31,1.07,0.06,0.33,0.89,0,0,0,0,4,4,FALSE
907,63,1.82,0.45,36,40,4.9,22,29,309,277,249,122,25,25,526,0.04,2.25,0.12,0.09,0.46,0,0,0,66.67,7,7,FALSE
917,61,1.85,0.52,37,24,5.8,13,32,354,308,268,101,17,25,576,0.04,2,0.11,0.08,0.52,0,0,0,100,9,9,FALSE
928,45,2.62,0.68,16,21,5.42,8,31,244,155,144,48,15,25,299,0.04,1.75,0.1,0.07,0.69,0,0,0,0,11,11,FALSE
942,176,1.53,0.43,104,118,5.15,77,77,906,672,686,243,25,33.33,1358,0.03,2.33,0.13,0.07,0.44,0,0,0,0,31,31,FALSE
975,49,1.8,0.52,24,27,4.41,15,26,216,164,150,82,20,20,314,0.05,2,0.11,0.1,0.53,0,0,0,0,11,11,FALSE
988,99,1.93,0.67,46,56,5.57,29,67,551,432,366,129,22,33.33,798,0.03,2.33,0.13,0.07,0.68,0,0,0,0,24,24,FALSE
1015,108,2.5,0.53,45,70,6.56,28,58,709,796,565,285,20,25,1361,0.04,2.5,0.14,0.1,0.54,0,0,0,10,18,18,FALSE
1036,21,1.33,0.55,10,8,4.19,6,12,88,53,53,28,15,14.29,106,0.07,1.57,0.09,0.11,0.57,0,0,0,100,5,5,FALSE
1043,10,0,1,0,0,2.9,0,10,29,4,3,2,1,1,7,1,0.48,0.03,0.48,1,0,0,0,0,4,4,FALSE
1100,45,1.55,0.68,21,17,8.31,11,31,374,215,174,106,17,16.67,389,0.06,2.17,0.12,0.13,0.69,0,0,0,100,10,10,FALSE
1113,11,0,0.9,1,0,3.09,0,10,34,9,8,7,5,3.23,17,0.31,1.07,0.06,0.33,0.91,0,0,0,0,4,4,FALSE
1120,11,0,0.9,1,0,3.09,0,10,34,9,8,7,5,3.23,17,0.31,1.07,0.06,0.33,0.91,0,0,0,0,4,4,FALSE
1127,41,2.1,0.42,22,21,8.83,10,18,362,346,229,143,16,20,575,0.05,2.2,0.12,0.11,0.44,0,0,0,100,6,6,FALSE
1135,96,1.76,0.36,61,72,5.66,41,35,543,511,448,133,22,50,959,0.02,2,0.11,0.04,0.36,0,2,0,0,14,14,FALSE
1152,11,0,0.9,1,0,3.09,0,10,34,9,8,7,5,3.23,17,0.31,1.07,0.06,0.33,0.91,0,0,0,0,4,4,FALSE
1159,11,0,0.9,1,0,3.09,0,10,34,9,8,7,5,3.23,17,0.31,1.07,0.06,0.33,0.91,0,0,0,0,4,4,FALSE
1166,8,0,1,0,0,2.88,0,8,23,4,3,2,1,1,7,1,0.48,0.03,0.48,1,0,0,0,0,4,4,FALSE
1172,64,1.33,0.51,42,24,5.92,18,33,379,296,254,120,17,20,550,0.05,2.2,0.12,0.11,0.52,2,0,0,0,10,10,FALSE
1185,37,1.43,0.5,20,20,3.84,14,19,142,111,112,57,16,16.67,223,0.06,1.83,0.1,0.11,0.51,0,0,0,50,7,7,FALSE
1194,43,2,0.45,23,40,4.98,20,20,214,220,208,75,20,33.33,428,0.03,2,0.11,0.06,0.47,0,0,0,100,9,9,FALSE
1244,20,1.25,0.68,7,5,4.1,4,14,82,52,51,31,16,14.29,103,0.07,1.71,0.1,0.12,0.7,0,0,0,0,6,6,FALSE
1252,21,1.25,0.7,8,5,3.95,4,15,83,54,53,32,16,14.29,107,0.07,1.71,0.1,0.12,0.71,0,0,0,0,6,6,FALSE
1260,14,0.67,0.69,6,2,3.57,3,10,50,22,27,14,13,10,49,0.1,1.4,0.08,0.14,0.71,0,0,0,0,4,4,FALSE
1266,9,0,0.88,1,0,3.11,0,8,28,9,8,7,5,3.23,17,0.31,1.07,0.06,0.33,0.89,0,0,0,0,4,4,FALSE
1318,37,2.38,0.44,22,19,5.14,8,17,190,213,166,57,21,33.33,379,0.03,2,0.11,0.06,0.46,0,0,0,100,4,4,FALSE
1324,223,2.41,0.37,120,200,3.61,83,84,804,949,831,266,29,50,1780,0.02,2.5,0.14,0.05,0.38,0,0,0,33.33,26,26,FALSE
1352,26,1.75,0.72,9,7,3.54,4,19,92,54,58,26,18,20,112,0.05,1.6,0.09,0.08,0.73,0,0,0,100,6,6,FALSE
1361,11,0.5,0.8,3,1,4.18,2,9,46,15,16,12,11,6.67,31,0.15,1.33,0.07,0.2,0.82,0,0,0,0,4,4,FALSE
1367,231,2.79,0.1,116,312,3.9,112,23,901,820,732,116,24,100,1552,0.01,2,0.11,0.02,0.1,0,0,0,0,10,10,FALSE
1379,231,2.79,0.1,116,312,3.89,112,23,899,818,732,114,24,100,1550,0.01,2,0.11,0.02,0.1,0,0,0,0,10,10,FALSE
1391,48,2.1,0.7,19,21,4,10,34,192,132,107,55,17,20,239,0.05,1.8,0.1,0.09,0.71,0,0,0,0,13,13,FALSE
1406,93,2.3,0.59,39,62,4.43,27,55,412,311,262,117,17,25,573,0.04,2.25,0.12,0.09,0.59,0,0,0,0,22,22,FALSE
1430,53,2.08,0.69,22,25,4.19,12,37,222,159,127,62,17,20,286,0.05,1.8,0.1,0.09,0.7,0,0,0,0,14,14,FALSE
1446,18,1.5,0.76,5,3,3.94,2,14,71,42,36,27,15,11.11,78,0.09,1.67,0.09,0.15,0.78,0,0,0,0,6,6,FALSE
1454,43,2,0.74,17,16,4.35,8,32,187,111,90,48,17,20,201,0.05,1.8,0.1,0.09,0.74,0,0,0,0,12,12,FALSE
1468,53,1.76,0.63,22,30,4.09,17,34,217,142,138,54,17,25,280,0.04,1.75,0.1,0.07,0.64,0,0,0,0,15,15,FALSE
1485,55,2.1,0.74,20,21,4.6,10,41,253,159,131,69,17,20,290,0.05,2,0.11,0.1,0.75,0,0,0,0,16,16,FALSE
1503,18,1.5,0.76,5,3,3.83,2,14,69,40,35,26,15,11.11,75,0.09,1.67,0.09,0.15,0.78,0,0,0,0,6,6,FALSE
1653,61,1.94,0.47,39,35,4.82,18,29,294,253,240,94,19,25,493,0.04,2,0.11,0.08,0.48,0,0,0,0,9,9,FALSE
1723,61,2.31,0.57,29,37,4.23,16,35,258,138,150,63,19,20,288,0.05,2,0.11,0.1,0.57,0,0,0,0,13,13,FALSE
1739,38,1.33,0.7,13,8,5.13,6,27,195,98,104,49,15,14.29,202,0.07,1.86,0.1,0.13,0.71,0,0,0,0,9,9,FALSE
1751,105,1.77,0.4,62,78,4.72,44,43,496,568,425,206,30,50,993,0.02,2.5,0.14,0.05,0.41,0,0,0,60,15,15,FALSE
1768,65,2.73,0.45,26,41,2.98,15,30,194,225,195,83,17,25,420,0.04,2,0.11,0.08,0.46,0,0,2,100,11,11,FALSE
1902,135,2.41,0.6,47,82,3.94,34,82,532,478,464,200,20,25,942,0.04,2.25,0.12,0.09,0.61,0,0,0,88.89,31,31,FALSE
1936,62,2.5,0.75,18,20,4.39,8,47,272,200,189,97,19,20,389,0.05,2,0.11,0.1,0.76,0,0,0,100,14,14,FALSE
1953,20,1.5,0.68,8,6,4.1,4,14,82,41,42,25,14,11.11,83,0.09,1.56,0.09,0.14,0.7,0,0,0,0,6,6,FALSE
1961,75,1.86,0.42,47,54,6.29,29,32,472,377,336,174,25,25,713,0.04,2.25,0.12,0.09,0.43,0,0,0,100,11,11,FALSE
1975,46,1.75,0.51,26,21,4.13,12,24,190,188,181,81,18,20,369,0.05,2,0.11,0.1,0.52,0,0,0,100,7,7,FALSE
1985,22,1.75,0.67,8,7,6.73,4,15,148,84,79,50,21,16.67,163,0.06,1.83,0.1,0.11,0.68,0,0,0,0,6,6,FALSE
1993,22,1.75,0.67,8,7,6.68,4,15,147,84,79,50,21,16.67,163,0.06,1.83,0.1,0.11,0.68,0,0,0,0,6,6,FALSE
2001,53,1.75,0.65,24,14,8,8,35,424,316,287,123,21,25,603,0.04,2.25,0.12,0.09,0.66,0,0,0,0,13,13,FALSE
2016,46,2.17,0.49,27,39,8.2,18,23,377,228,180,90,20,25,408,0.04,2,0.11,0.08,0.5,0,0,0,0,6,6,FALSE
2025,164,2.24,0.55,79,110,4.63,49,91,760,631,556,194,27,50,1187,0.02,2.5,0.14,0.05,0.55,0,0,0,0,35,35,FALSE
2063,89,1.94,0.55,43,60,3.87,31,49,344,295,277,89,30,50,572,0.02,2,0.11,0.04,0.55,0,0,0,0,16,16,FALSE
2082,118,1.81,0.44,73,87,0.01,48,53,1,449,379,117,18,33.33,828,0.03,2,0.11,0.06,0.45,0,0,0,0,21,21,FALSE
2106,35,1.6,0.53,19,16,7.37,10,19,258,164,159,74,18,20,323,0.05,2,0.11,0.1,0.54,0,0,0,0,7,7,FALSE
2191,37,1.58,0.53,18,19,4.65,12,20,172,92,95,38,19,25,187,0.04,1.75,0.1,0.07,0.54,0,0,0,0,9,9,FALSE
2202,21,1.71,0.6,9,12,4,7,13,84,99,91,59,16,14.29,190,0.07,1.86,0.1,0.13,0.62,0,0,0,100,5,5,FALSE
2209,33,2.14,0.69,11,15,4.12,7,23,136,69,74,36,16,14.29,143,0.07,1.71,0.1,0.12,0.7,0,0,0,0,10,10,FALSE
2221,20,0.75,0.74,6,3,3.75,4,15,75,32,39,21,13,10,71,0.1,1.5,0.08,0.15,0.75,0,0,0,0,6,6,FALSE
2230,29,1.71,0.71,9,12,4.14,7,21,120,115,93,66,16,14.29,208,0.07,1.86,0.1,0.13,0.72,0,0,0,0,9,9,FALSE
2242,19,0,0.83,6,0,5.95,1,16,113,56,52,29,11,11.11,108,0.09,1.56,0.09,0.14,0.84,0,0,0,0,6,6,FALSE
2250,73,1.45,0.54,36,29,6.51,20,40,475,317,257,97,17,25,574,0.04,2,0.11,0.08,0.55,0,0,0,0,18,18,FALSE
2271,55,1.61,0.48,31,29,6.16,18,27,339,265,208,84,20,33.33,473,0.03,2,0.11,0.06,0.49,0,0,0,0,11,11,FALSE
2284,23,1.33,0.73,8,4,7.74,3,17,178,83,77,54,19,14.29,160,0.07,1.86,0.1,0.13,0.74,0,0,0,0,7,7,FALSE
2293,39,1.25,0.76,14,5,3.62,4,30,141,102,98,49,14,14.29,200,0.07,1.86,0.1,0.13,0.77,0,0,0,0,12,12,FALSE
2334,53,1.94,0.46,32,31,4.49,16,25,238,195,201,75,23,33.33,396,0.03,2,0.11,0.06,0.47,0,0,0,100,7,7,FALSE
2344,73,1.9,0.62,37,19,3.11,10,46,227,241,177,74,24,33.33,418,0.03,2,0.11,0.06,0.63,0,0,0,25,13,13,FALSE
2359,57,1.17,0.68,27,7,3.19,6,39,182,187,136,70,21,25,323,0.04,2,0.11,0.08,0.68,0,0,0,25,12,12,FALSE
2373,110,2.18,0.39,65,111,4.73,51,43,520,470,385,134,27,50,855,0.02,2,0.11,0.04,0.39,0,0,0,0,14,14,FALSE
2389,38,2.14,0.57,18,15,5.92,7,22,225,124,90,49,19,25,214,0.04,1.75,0.1,0.07,0.58,0,0,0,0,8,8,FALSE
2400,113,1.6,0.49,66,67,5.97,42,56,675,553,489,204,21,25,1042,0.04,2.25,0.12,0.09,0.5,0,0,0,0,22,22,FALSE
2424,63,2,0.47,35,34,5.1,17,30,321,283,208,96,20,33.33,491,0.03,2,0.11,0.06,0.48,0,0,0,0,11,11,FALSE
2438,60,1.81,0.61,26,29,3.78,16,37,227,173,180,81,20,20,353,0.05,2,0.11,0.1,0.62,0,0,0,100,15,15,FALSE
2455,23,0.5,0.77,7,1,3.78,2,18,87,51,54,28,14,12.5,105,0.08,1.62,0.09,0.13,0.78,0,2,0,100,6,6,FALSE
2464,24,1,0.74,8,3,3.88,3,18,93,59,59,34,15,12.5,118,0.08,1.75,0.1,0.14,0.75,0,0,0,100,6,6,FALSE
2473,68,1.46,0.42,38,41,4.13,28,29,281,234,247,77,21,33.33,481,0.03,2,0.11,0.06,0.43,0,0,0,0,11,11,FALSE
2487,160,1.91,0.3,109,151,5.31,79,48,850,784,715,298,26,33.33,1499,0.03,2.67,0.15,0.08,0.3,0,0,0,100,18,18,FALSE
2488,2,0,1,0,0,5.5,0,2,11,0,6,0,4,0,6,0,0,0,0,1,0,0,0,0,1,1,FALSE
2510,52,1.61,0.35,34,29,5.63,18,19,293,267,239,103,23,33.33,506,0.03,2,0.11,0.06,0.37,1,0,0,100,8,8,FALSE
2520,21,0.5,0.75,7,1,3.67,2,16,77,40,47,20,14,14.29,87,0.07,1.57,0.09,0.11,0.76,0,0,0,100,5,5,FALSE
2528,34,1.7,0.45,18,17,4.38,10,16,149,138,138,58,20,25,276,0.04,2,0.11,0.08,0.47,0,0,0,100,6,6,FALSE
2537,30,1.71,0.66,13,12,3.83,7,20,115,74,79,38,18,16.67,153,0.06,1.67,0.09,0.1,0.67,0,0,0,100,6,6,FALSE
2546,56,2.31,0.38,32,37,4.62,16,22,259,246,227,92,21,25,473,0.04,2,0.11,0.08,0.39,0,0,0,100,7,7,FALSE
2555,18,1.67,0.59,7,5,4.22,3,11,76,49,48,26,15,14.29,97,0.07,1.57,0.09,0.11,0.61,0,0,0,0,5,5,FALSE
2562,20,1.5,0.63,7,6,3.45,4,13,69,54,51,31,12,10,105,0.1,1.6,0.09,0.16,0.65,0,0,0,100,6,6,FALSE
2570,10,0.33,0.56,4,1,4.6,3,6,46,20,21,18,11,6.25,41,0.16,1.44,0.08,0.23,0.6,0,0,0,0,3,3,FALSE
2575,27,2.33,0.65,8,7,3.81,3,18,103,55,62,32,17,14.29,117,0.07,1.71,0.1,0.12,0.67,0,0,0,100,8,8,FALSE
