%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM1 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm1_class_release5

@attribute 'Class Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Coupling Between Objects' numeric
@attribute 'Fan In' numeric
@attribute 'Number of Children' numeric
@attribute 'Percentage of Pub Data' numeric
@attribute 'Response for Class' numeric
@attribute 'Weighted Methods' numeric
@attribute 'Defected?(false/true) ' {FALSE,TRUE}

@data
10529,31,0,1,0,0,1.94,0,31,60,19,19,7,3,4,38,0.25,1,0.06,0.25,1,3,1,0,0,12,12,FALSE
10543,41,0,1,0,0,1.8,0,41,74,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,2,4,0,0,16,16,FALSE
11275,31,0,1,0,0,1.71,0,31,53,19,19,7,3,4,38,0.25,1,0.06,0.25,1,0,26,0,0,12,12,FALSE
11289,35,0,1,0,0,1.6,0,35,56,23,23,9,3,3.85,46,0.26,1.08,0.06,0.28,1,0,5,0,36.36,12,12,FALSE
11303,62,0,1,0,0,1.71,0,62,106,37,37,13,3,4.35,74,0.23,1.22,0.07,0.28,1,0,31,0,0,24,24,FALSE
11329,66,0,1,0,0,1.24,0,66,82,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,4,18,0,0,16,16,FALSE
11347,93,2,0.99,1,2,1.69,1,92,157,55,56,22,5,6.25,111,0.16,1.44,0.08,0.23,0.99,10,95,4,10.53,33,33,FALSE
11382,56,0,1,0,0,1.52,0,56,85,34,34,12,3,4.17,68,0.24,1.17,0.06,0.28,1,2,28,0,0,22,22,FALSE
11406,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,0,30,0,0,10,10,FALSE
11418,37,0,1,0,0,1.84,0,37,68,22,22,7,3,4.76,44,0.21,1,0.06,0.21,1,1,14,0,0,15,15,FALSE
11435,46,0,1,0,0,1.67,0,46,77,28,28,10,3,4.17,56,0.24,1.13,0.06,0.27,1,0,2,0,0,18,18,FALSE
11455,51,0,1,0,0,1.61,0,51,82,31,31,11,3,4.17,62,0.24,1.17,0.06,0.28,1,2,2,0,0,20,20,FALSE
11477,126,0,1,0,0,1.63,0,126,205,76,76,26,3,4.35,152,0.23,1.48,0.08,0.34,1,2,6,0,0,50,50,FALSE
11529,3,0,1,0,0,5,0,3,15,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
11532,3,0,1,0,0,4.33,0,3,13,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
11535,86,0,1,0,0,1.84,0,86,158,52,52,18,3,4.35,104,0.23,1.3,0.07,0.3,1,0,27,0,0,34,34,FALSE
11571,16,0,1,0,0,2.25,0,16,36,10,10,4,3,3.7,20,0.27,0.85,0.05,0.23,1,1,1,0,0,6,6,FALSE
11579,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,4,0,0,0,10,10,FALSE
11591,11,0,1,0,0,2,0,11,22,7,7,3,3,3.45,14,0.29,0.79,0.04,0.23,1,2,10,0,0,4,4,FALSE
11597,7,0,1,0,0,2,0,7,14,3,1,3,1,0.5,4,2,0.6,0.03,1.2,1,0,7,0,0,0,0,FALSE
11601,18,0,1,0,0,1.83,0,18,33,11,11,3,3,5.56,22,0.18,0.78,0.04,0.14,1,0,110,2,0,4,4,FALSE
11609,156,2.86,0.94,7,20,1.81,7,146,282,126,146,47,15,20,272,0.05,1.8,0.1,0.09,0.94,16,106,0,0,58,58,FALSE
11669,21,0,1,0,0,2.1,0,21,44,13,13,5,3,3.85,26,0.26,0.89,0.05,0.23,1,0,22,0,0,8,8,FALSE
11679,16,0,1,0,0,2.19,0,16,35,11,11,3,3,5.56,22,0.18,0.78,0.04,0.14,1,0,31,0,0,4,4,FALSE
11687,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,4,2,0,0,10,10,FALSE
11699,70,0,1,0,0,1.1,0,70,77,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,4,56,0,0,16,16,FALSE
11717,3,0,1,0,0,3.67,0,3,11,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
11720,3,0,1,0,0,3.33,0,3,10,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
11723,222,0,1,0,0,2.01,0,222,447,133,133,47,3,4.17,266,0.24,1.71,0.1,0.41,1,30,230,8,14.58,85,85,FALSE
11810,136,0,1,0,0,1.61,0,136,219,87,87,29,3,4.55,174,0.22,1.5,0.08,0.33,1,0,20,0,0,54,54,FALSE
11866,112,0,1,0,0,1.68,0,112,188,73,73,16,3,6.67,146,0.15,1.27,0.07,0.19,1,0,14,0,0,48,48,FALSE
11916,21,0,1,0,0,1.95,0,21,41,13,13,5,3,3.85,26,0.26,0.89,0.05,0.23,1,0,0,0,0,8,8,FALSE
11926,93,0,1,0,0,1.62,0,93,151,55,55,19,3,4.35,110,0.23,1.35,0.08,0.31,1,1,33,0,0,36,36,FALSE
11964,111,0,1,0,0,1.83,0,111,203,66,66,23,3,4.35,132,0.23,1.44,0.08,0.33,1,0,2,0,0,44,44,FALSE
12010,11,0,1,0,0,2.09,0,11,23,7,7,3,3,3.45,14,0.29,0.79,0.04,0.23,1,0,39,0,0,4,4,FALSE
12016,41,0,1,0,0,1.56,0,41,64,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,0,3,0,0,16,16,FALSE
12034,23,0,1,0,0,1.83,0,23,42,13,13,5,3,3.85,26,0.26,0.89,0.05,0.23,1,0,33,0,0,8,8,FALSE
12044,73,0,1,0,0,1.82,0,73,133,60,62,25,4,4.76,122,0.21,1.48,0.08,0.31,1,0,110,0,0,29,29,FALSE
12124,37,0,1,0,0,1.41,0,37,52,15,15,5,3,4.55,30,0.22,0.91,0.05,0.2,1,2,205,0,0,8,8,FALSE
12136,16,0,1,0,0,2,0,16,32,10,10,4,3,3.7,20,0.27,0.85,0.05,0.23,1,0,4,0,0,6,6,FALSE
12144,21,0,1,0,0,1.95,0,21,41,13,13,5,3,3.85,26,0.26,0.89,0.05,0.23,1,0,13,0,0,8,8,FALSE
10562,136,0,1,0,0,1.5,0,136,204,82,82,28,3,4.35,164,0.23,1.48,0.08,0.34,1,2,0,0,0,54,54,FALSE
10618,16,0,1,0,0,1.94,0,16,31,10,10,4,3,3.7,20,0.27,0.85,0.05,0.23,1,0,0,0,0,6,6,FALSE
10626,31,0,1,0,0,1.94,0,31,60,19,19,7,3,4,38,0.25,1,0.06,0.25,1,3,0,0,0,12,12,FALSE
10640,11,0,1,0,0,2.09,0,11,23,7,7,3,3,3.45,14,0.29,0.79,0.04,0.23,1,0,0,0,0,4,4,FALSE
10646,61,0,1,0,0,1.74,0,61,106,37,37,13,3,4.35,74,0.23,1.22,0.07,0.28,1,0,0,0,0,24,24,FALSE
10672,41,0,1,0,0,2,0,41,82,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,4,0,0,0,16,16,FALSE
10690,66,0,1,0,0,1.88,0,66,124,40,40,14,3,4.35,80,0.23,1.22,0.07,0.28,1,8,0,0,0,26,26,FALSE
10718,56,0,1,0,0,1.52,0,56,85,34,34,12,3,4.17,68,0.24,1.17,0.06,0.28,1,2,0,0,0,22,22,FALSE
10742,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,0,0,0,0,10,10,FALSE
10754,37,0,1,0,0,1.84,0,37,68,22,22,7,3,4.76,44,0.21,1,0.06,0.21,1,1,0,0,0,15,15,FALSE
10771,3,0,1,0,0,5,0,3,15,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
10774,3,0,1,0,0,4.33,0,3,13,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
10777,86,0,1,0,0,1.84,0,86,158,52,52,18,3,4.35,104,0.23,1.3,0.07,0.3,1,0,0,0,0,34,34,FALSE
10813,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,4,0,0,0,10,10,FALSE
10825,11,0,1,0,0,2,0,11,22,7,7,3,3,3.45,14,0.29,0.79,0.04,0.23,1,2,0,0,0,4,4,FALSE
10831,5,0,1,0,0,2.8,0,5,14,3,1,3,1,0.5,4,2,0.6,0.03,1.2,1,0,0,0,0,0,0,FALSE
10835,15,0,1,0,0,2.2,0,15,33,11,11,3,3,5.56,22,0.18,0.78,0.04,0.14,1,0,0,0,0,4,4,FALSE
10843,91,0,1,0,0,1.82,0,91,166,55,55,19,3,4.35,110,0.23,1.35,0.08,0.31,1,10,0,0,0,36,36,FALSE
10881,21,0,1,0,0,2.1,0,21,44,13,13,5,3,3.85,26,0.26,0.89,0.05,0.23,1,0,0,0,0,8,8,FALSE
10891,15,0,1,0,0,2.33,0,15,35,11,11,3,3,5.56,22,0.18,0.78,0.04,0.14,1,0,0,0,0,4,4,FALSE
10899,26,0,1,0,0,1.92,0,26,50,16,16,6,3,4,32,0.25,0.96,0.05,0.24,1,4,0,0,0,10,10,FALSE
10911,41,0,1,0,0,1.88,0,41,77,25,25,9,3,4.17,50,0.24,1.08,0.06,0.26,1,4,0,0,0,16,16,FALSE
10929,3,0,1,0,0,3.67,0,3,11,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
10932,3,0,1,0,0,3.33,0,3,10,5,5,5,2,1,10,1,0.85,0.05,0.85,1,0,0,0,0,0,0,FALSE
