%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM10 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm10_class_release10

@attribute 'Class Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Coupling Between Objects' numeric
@attribute 'Fan In' numeric
@attribute 'Number of Children' numeric
@attribute 'Percentage of Pub Data' numeric
@attribute 'Response for Class' numeric
@attribute 'Weighted Methods' numeric
@attribute 'Defected?(false/true) ' {FALSE,TRUE}

@data
86520,10,0,1,0,0,5.2,0,10,52,18,10,12,4,3.03,28,0.33,1.21,0.07,0.4,1,0,1,0,100,1,1,FALSE
86523,4,1,0.33,2,1,7.25,1,2,29,26,16,21,6,3.7,42,0.27,1.44,0.08,0.39,0.5,1,0,0,0,1,1,FALSE
86526,13,2,0.58,5,10,4.08,5,8,53,66,38,23,5,7.14,104,0.14,1.43,0.08,0.2,0.62,0,1,0,0,1,1,FALSE
86530,10,1,0.78,2,2,3.2,2,8,32,51,31,29,5,4.35,82,0.23,1.52,0.08,0.35,0.8,0,1,0,0,1,1,FALSE
86535,6,0,1,0,0,2.33,0,6,14,4,4,3,2,1.33,8,0.75,0.69,0.04,0.52,1,0,0,2,100,2,2,FALSE
86539,23,0,1,0,0,2.09,0,23,48,24,20,15,3,2.38,44,0.42,1.26,0.07,0.53,1,6,0,0,0,8,8,FALSE
86549,33,0,1,0,0,2.64,0,33,87,40,31,34,3,1.75,71,0.57,1.56,0.09,0.89,1,7,0,0,0,13,13,FALSE
86564,13,2,0.92,1,2,6.77,1,12,88,16,10,8,5,5,26,0.2,1.1,0.06,0.22,0.92,1,0,0,0,5,5,FALSE
86568,8,2,0.14,6,12,5.25,6,2,42,39,31,24,8,6.67,70,0.15,1.53,0.08,0.23,0.25,0,0,0,0,1,1,FALSE
86574,52,1.71,0.73,14,24,1.92,14,38,100,95,89,30,12,20,184,0.05,1.6,0.09,0.08,0.73,1,2,0,0,15,15,FALSE
86591,182,0,1,0,0,2.02,0,182,367,180,144,38,3,7.14,324,0.14,1.64,0.09,0.23,1,0,8,0,0,72,72,FALSE
86666,12,0,1,0,0,2.25,0,12,27,10,10,2,3,7.69,20,0.13,0.69,0.04,0.09,1,0,0,0,0,4,4,FALSE
86673,45,0,1,0,0,1.6,0,45,72,27,27,9,3,4.55,54,0.22,1.09,0.06,0.24,1,0,1,0,0,18,18,FALSE
86693,57,0,1,0,0,1.39,0,57,79,30,30,10,3,4.55,60,0.22,1.14,0.06,0.25,1,0,1,0,0,20,20,FALSE
86715,35,0,1,0,0,1.57,0,35,55,21,21,7,3,4.55,42,0.22,1,0.06,0.22,1,0,1,1,0,14,14,FALSE
86731,35,0,1,0,0,1.54,0,35,54,21,21,7,3,4.55,42,0.22,1,0.06,0.22,1,0,1,0,0,14,14,FALSE
86747,45,0,1,0,0,1.53,0,45,69,27,27,9,3,4.55,54,0.22,1.09,0.06,0.24,1,0,1,0,0,18,18,FALSE
86767,30,0,1,0,0,1.6,0,30,48,18,18,6,3,4.55,36,0.22,0.96,0.05,0.21,1,0,1,0,0,12,12,FALSE
86781,15,0,1,0,0,1.93,0,15,29,9,9,3,3,4.55,18,0.22,0.77,0.04,0.17,1,0,1,0,0,6,6,FALSE
86789,14,0,1,0,0,2.29,0,14,32,14,14,4,3,5.26,28,0.19,0.84,0.05,0.16,1,0,1,0,0,4,4,FALSE
86797,50,0,1,0,0,1.54,0,50,77,31,31,11,3,4.17,62,0.24,1.17,0.06,0.28,1,0,1,0,0,20,20,FALSE
86819,14,0,1,0,0,2.29,0,14,32,14,14,4,3,5.26,28,0.19,0.84,0.05,0.16,1,0,1,0,0,4,4,FALSE
86827,37,0,1,0,0,2.46,0,37,91,35,28,8,3,6.67,63,0.15,1.07,0.06,0.16,1,0,2,0,0,14,14,FALSE
86844,12,0,1,0,0,2,0,12,24,10,10,2,3,7.69,20,0.13,0.69,0.04,0.09,1,0,0,0,0,4,4,FALSE
86861,23,2.62,0.5,9,21,3.65,8,12,84,52,62,31,16,14.29,114,0.07,1.71,0.1,0.12,0.52,1,0,0,0,5,5,FALSE
86868,24,2.25,0.74,4,9,2.17,4,18,52,31,34,14,12,12.5,65,0.08,1.38,0.08,0.11,0.75,0,0,0,0,8,8,FALSE
86878,153,1.72,0.5,67,112,3.93,65,77,601,411,400,168,23,25,811,0.04,2.25,0.12,0.09,0.5,2,0,0,0,33,33,FALSE
86913,31,1.4,0.63,11,14,4.48,10,20,139,86,103,35,16,20,189,0.05,1.8,0.1,0.09,0.65,0,0,0,0,8,8,FALSE
86923,191,1.88,0.51,80,128,3.74,68,97,714,504,519,190,27,33.33,1023,0.03,2.33,0.13,0.07,0.51,1,0,0,0,38,38,FALSE
86963,42,2.5,0.73,8,20,2.81,8,31,118,71,74,27,12,16.67,145,0.06,1.67,0.09,0.1,0.74,0,0,0,0,12,12,FALSE
86987,10,2,0.89,1,2,3.8,1,9,38,27,24,20,8,5.26,51,0.19,1.42,0.08,0.27,0.9,1,0,0,0,3,3,FALSE
87070,45,1.4,0.55,20,28,4.87,20,25,219,302,190,112,14,20,492,0.05,2.2,0.12,0.11,0.56,2,0,0,0,8,8,FALSE
87080,24,1.62,0.61,9,13,5.42,8,15,130,140,93,69,14,14.29,233,0.07,1.86,0.1,0.13,0.62,4,0,0,0,6,6,FALSE
87088,25,1.73,0.5,12,19,7.04,11,13,176,230,130,94,14,16.67,360,0.06,2,0.11,0.12,0.52,3,0,0,0,5,5,FALSE
87095,38,1.42,0.65,12,17,4,12,25,152,194,133,96,11,11.11,327,0.09,2,0.11,0.18,0.66,2,0,0,0,8,8,FALSE
87105,66,2.32,0.42,27,58,3.65,25,28,241,259,239,111,21,25,498,0.04,2,0.11,0.08,0.42,3,0,0,0,10,10,FALSE
87117,28,1.42,0.44,12,17,4.64,12,13,130,187,95,93,10,10,282,0.1,2,0.11,0.2,0.46,1,0,0,0,6,6,FALSE
87125,26,1.82,0.52,11,20,3.96,11,14,103,91,95,58,15,12.5,186,0.08,1.88,0.1,0.15,0.54,2,0,0,0,5,5,FALSE
87132,18,1.88,0.53,8,15,4.22,8,10,76,61,62,36,14,12.5,123,0.08,1.75,0.1,0.14,0.56,2,0,0,0,4,4,FALSE
87138,20,1.5,0.68,6,9,3.6,6,14,72,41,40,23,10,9.09,81,0.11,1.55,0.09,0.17,0.7,1,0,0,0,5,5,FALSE
87157,10,2,0.44,4,8,3.3,4,5,33,27,23,15,7,6.25,50,0.16,1.31,0.07,0.21,0.5,0,0,0,0,2,2,FALSE
87161,5,0,1,0,0,4,0,5,20,8,6,7,3,1.72,14,0.58,1,0.06,0.58,1,0,0,0,0,2,2,FALSE
87165,31,1.58,0.4,19,30,4.26,19,13,132,93,83,38,16,20,176,0.05,1.8,0.1,0.09,0.42,0,0,0,0,4,4,FALSE
87171,6,2,0.8,1,2,3.67,1,5,22,13,9,10,5,3.23,22,0.31,1.16,0.06,0.36,0.83,0,0,0,0,2,2,FALSE
87175,18,2.5,0.82,2,5,3.83,2,15,69,33,35,21,10,7.69,68,0.13,1.46,0.08,0.19,0.83,1,0,0,0,6,6,FALSE
86993,10,0,1,0,0,1.9,0,10,19,6,6,2,3,4.55,12,0.22,0.68,0.04,0.15,1,0,1,0,0,4,4,FALSE
86999,30,0,1,0,0,1.57,0,30,47,18,18,6,3,4.55,36,0.22,0.96,0.05,0.21,1,0,2,0,0,12,12,FALSE
87013,67,0,1,0,0,1.7,0,67,114,80,54,29,3,4.17,134,0.24,1.5,0.08,0.36,1,0,5,0,0,27,27,FALSE
87042,10,0,1,0,0,1.9,0,10,19,6,6,2,3,4.55,12,0.22,0.68,0.04,0.15,1,0,0,0,0,4,4,FALSE
87048,10,0,1,0,0,2.6,0,10,26,7,7,3,3,3.45,14,0.29,0.79,0.04,0.23,1,0,1,0,0,4,4,FALSE
87054,10,0,1,0,0,2.4,0,10,24,6,6,2,3,4.55,12,0.22,0.68,0.04,0.15,1,0,0,0,0,4,4,FALSE
87060,20,0,1,0,0,1.75,0,20,35,12,12,4,3,4.55,24,0.22,0.86,0.05,0.19,1,0,1,0,0,8,8,FALSE
87146,47,1.52,0.48,27,41,4.94,27,23,232,190,165,68,17,25,355,0.04,2,0.11,0.08,0.49,0,0,0,0,9,9,FALSE
87184,31,2.62,0.1,16,42,2.48,16,4,77,84,94,45,13,12.5,178,0.08,1.75,0.1,0.14,0.13,1,0,0,0,2,2,FALSE
87189,118,1.84,0.65,38,59,3.88,32,77,458,446,317,188,27,33.33,763,0.03,2.33,0.13,0.07,0.65,0,0,0,0,24,24,FALSE
87216,116,1.75,0.64,38,56,3.66,32,75,424,396,266,163,18,20,662,0.05,2.2,0.12,0.11,0.65,0,0,0,0,26,26,FALSE
87245,163,1.74,0.77,38,59,3.21,34,125,524,514,287,192,20,25,801,0.04,2.25,0.12,0.09,0.77,0,0,0,0,40,40,FALSE
87289,14,2,0.54,6,10,7.29,5,8,102,97,68,47,15,16.67,165,0.06,1.83,0.1,0.11,0.57,0,0,0,0,2,2,FALSE
87293,7,0,1,0,0,4.14,0,7,29,24,18,21,4,2.27,42,0.44,1.41,0.08,0.62,1,1,0,0,0,3,3,FALSE
87298,47,2,0.96,2,4,2.77,2,45,130,81,64,56,8,5.88,145,0.17,1.82,0.1,0.31,0.96,1,0,0,0,18,18,FALSE
87318,6,0,0.8,1,0,3.5,0,5,21,4,7,3,6,4,11,0.25,0.96,0.05,0.24,0.83,0,0,0,0,2,2,FALSE
87322,18,1,0.88,2,1,3.28,1,16,59,51,42,40,8,5,93,0.2,1.7,0.09,0.34,0.89,1,0,0,0,6,6,FALSE
87331,41,0,1,0,0,1.83,0,41,75,24,24,8,3,4.55,48,0.22,1.05,0.06,0.23,1,0,3,0,0,16,16,FALSE
87353,14,2,0.85,2,4,4.79,2,12,67,32,27,23,9,6.25,59,0.16,1.5,0.08,0.24,0.86,0,0,0,0,4,4,FALSE
87359,31,2.5,0.57,8,20,3.42,8,18,106,110,81,61,16,14.29,191,0.07,1.86,0.1,0.13,0.58,0,0,0,0,6,6,FALSE
87367,2,0,1,0,0,9.5,0,2,19,25,5,21,1,0.6,30,1.68,1.36,0.08,2.26,1,0,0,0,0,1,1,FALSE
87375,12,2,0.73,3,4,3.92,2,9,47,47,50,23,15,14.29,97,0.07,1.57,0.09,0.11,0.75,0,0,0,0,4,4,FALSE
